Region ID,Region name,objects_total,n_animals,relative_abundance_z,rel_abundance_method,reference_mean,reference_std
546,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
547,dorsal longitudinal fascicle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
548,"Midbrain reticular nucleus, magnocellular part, general",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
549,Thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
550,"Entorhinal area, medial part, dorsal zone, layer 5/6",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
551,"Central amygdalar nucleus, lateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
552,"Pontine reticular nucleus, ventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
553,dorsal spinocerebellar tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
554,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
555,"Midbrain reticular nucleus, parvicellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
556,"Infralimbic area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
557,Tuberomammillary nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
558,"Primary somatosensory area, nose, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
559,"Central amygdalar nucleus, medial part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
560,"Cochlear nucleus, subpedunclular granular region",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
561,"Visual areas, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
562,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
563,dorsal tegmental tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
564,Medial septal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
565,"posteromedial visual area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
566,Postpiriform transition area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
567,Cerebrum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
568,Accessory abducens nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
569,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
570,dorsolateral fascicle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
571,Midline group of the dorsal thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
572,"Anterior cingulate area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
573,"Lateral visual area, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
574,Tegmental reticular nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
575,Central lateral nucleus of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
576,Accessory facial motor nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
577,"Primary somatosensory area, upper limb, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
578,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
579,external capsule,2,6,-0.017516292616249755,reference,2.4110105580693815,23.46447202463891
580,Nucleus of the brachium of the inferior colliculus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
581,Triangular nucleus of septum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
582,"Orbital area, medial part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
583,Claustrum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
584,"Cortical amygdalar area, posterior part, lateral zone, layers 1-2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
585,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
586,fasciculus proprius,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
587,Nucleus of Darkschewitsch,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
588,"Anterior cingulate area, ventral part, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
589,Taenia tecta,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
590,"Retrosplenial area, ventral part, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
591,Central linear nucleus raphe,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
592,"Cortical amygdalar area, posterior part, medial zone, layers 1-2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
593,"Primary visual area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
594,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
595,fasciculus retroflexus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
596,Diagonal band nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
597,"Taenia tecta, dorsal part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
598,"Ventral auditory area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
599,Central medial nucleus of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
600,"Dorsal auditory area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
601,"Anterolateral visual area, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
602,"Bed nuclei of the stria terminalis, posterior division, strial extension",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
603,fimbria,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
604,Nucleus incertus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
605,"Taenia tecta, ventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
606,"Retrosplenial area, ventral part, layer 2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
607,Cochlear nuclei,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
608,"Orbital area, ventrolateral part, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
609,Subparafascicular area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
610,"Retrosplenial area, dorsal part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
611,habenular commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
612,Nucleus of the lateral lemniscus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
613,"Lateral visual area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
614,Tuberal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
615,"Substantia nigra, lateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
616,Cuneiform nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
617,"Mediodorsal nucleus of the thalamus, central part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
618,hippocampal commissures,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
619,Nucleus of the lateral olfactory tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
620,"Orbital area, medial part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
621,Motor nucleus of trigeminal,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
622,"Retrosplenial area, ventral part, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
623,Cerebral nuclei,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
624,Interpeduncular fossa,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
625,"Primary somatosensory area, upper limb, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
626,"Mediodorsal nucleus of the thalamus, lateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
627,hypothalamohypophysial tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
628,Nucleus of the optic tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
629,Ventral anterior-lateral complex of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
630,"Orbital area, lateral part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
631,Cortical amygdalar area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
632,"Dentate gyrus, granule cell layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
633,inferior colliculus commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
634,Nucleus of the posterior commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
635,"Posterior parietal association areas, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
636,"Mediodorsal nucleus of the thalamus, medial part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
637,Ventral group of the dorsal thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
638,"Gustatory areas, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
639,"Cortical amygdalar area, anterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
640,Efferent vestibular nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
641,intermediate acoustic stria,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
642,Nucleus of the trapezoid body,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
643,"Posterior auditory area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
644,"Somatomotor areas, Layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
645,Vermal regions,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
646,"Dorsal peduncular area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
647,"Cortical amygdalar area, posterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
648,"Primary motor area, Layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
649,"Anterolateral visual area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
650,juxtarestiform body,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
651,Nucleus of the solitary tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
652,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
653,Abducens nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
654,"Primary somatosensory area, nose, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
655,"Cortical amygdalar area, posterior part, lateral zone",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
656,"Secondary motor area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
657,"Primary somatosensory area, mouth, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
658,lateral lemniscus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
659,"Nucleus of the solitary tract, central part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
660,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, medial zone",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
661,Facial motor nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
662,"Gustatory areas, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
663,"Cortical amygdalar area, posterior part, medial zone",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
664,"Entorhinal area, medial part, dorsal zone, layer 3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
665,"lateral olfactory tract, body",1,6,-0.0601339146513822,reference,2.4110105580693815,23.46447202463891
666,"Nucleus of the solitary tract, commissural part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
667,"Frontal pole, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
668,"Dorsomedial nucleus of the hypothalamus, anterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
669,Visual areas,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
670,"Primary somatosensory area, trunk, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
671,"Retrosplenial area, lateral agranular part, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
672,Caudoputamen,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
673,mammillary peduncle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
674,"Nucleus of the solitary tract, gelatinous part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
675,"Agranular insular area, ventral part, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
676,"Dorsomedial nucleus of the hypothalamus, posterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
677,Visceral area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
678,"Dorsal auditory area, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
679,Superior central nucleus raphe,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
680,"Orbital area, ventrolateral part, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
681,mammillotegmental tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
682,"Nucleus of the solitary tract, lateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
683,"Posterior parietal association areas, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
684,"Dorsomedial nucleus of the hypothalamus, ventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
685,Ventral medial nucleus of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
686,"Primary somatosensory area, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
687,"Retrosplenial area, ventral part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
688,Cerebral cortex,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
689,Ventrolateral preoptic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
690,mammillothalamic tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
691,"Nucleus of the solitary tract, medial part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
692,"Perirhinal area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
693,Ventromedial hypothalamic nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
694,"Agranular insular area, ventral part, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
695,Cortical plate,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
696,"Posterior auditory area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
697,medial lemniscus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
698,Olfactory areas,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
699,"Agranular insular area, ventral part, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
700,"Anterior hypothalamic nucleus, anterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
701,Vestibular nuclei,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
702,"Primary somatosensory area, nose, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
703,Cortical subplate,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
704,"Agranular insular area, ventral part, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
705,midbrain tract of the trigeminal nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
706,Olivary pretectal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
707,"Infralimbic area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
708,"Anterior hypothalamic nucleus, central part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
709,Ventral posterior complex of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
710,abducens nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
711,Cuneate nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
712,"Entorhinal area, medial part, dorsal zone, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
713,perforant path,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
714,Orbital area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
715,"Entorhinal area, lateral part, layer 2a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
716,"Anterior hypothalamic nucleus, dorsal part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
717,accessory spinal nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
718,Ventral posterolateral nucleus of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
719,"Primary somatosensory area, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
720,Dorsal column nuclei,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
721,"Primary visual area, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
722,periventricular bundle of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
723,"Orbital area, lateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
724,"Anterior hypothalamic nucleus, posterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
725,"Ventral posterolateral nucleus of the thalamus, parvicellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
726,Dentate gyrus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
727,"Entorhinal area, medial part, dorsal zone, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
728,arbor vitae,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
729,"Temporal association areas, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
730,pineal stalk,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
731,"Orbital area, medial part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
732,"Medial mammillary nucleus, median part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
733,Ventral posteromedial nucleus of the thalamus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
734,Dentate gyrus crest,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
735,"Primary auditory area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
736,central tegmental bundle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
737,postcommissural fornix,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
738,"Orbital area, ventral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
739,"Anterior cingulate area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
740,"Medial preoptic nucleus, central part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
741,"Ventral posteromedial nucleus of the thalamus, parvicellular part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
742,"Dentate gyrus crest, molecular layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
743,"Entorhinal area, medial part, dorsal zone, layer 6",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
744,cerebellar commissure,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
745,"precommissural fornix, general",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
746,"Orbital area, ventrolateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
747,"Infralimbic area, layer 2",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
748,"Medial preoptic nucleus, lateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
749,Ventral tegmental area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
750,"Posterolateral visual area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
751,"Dentate gyrus crest, polymorph layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
752,cerebellar peduncles,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
753,principal mammillary tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
754,Olfactory tubercle,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
755,"Ventral auditory area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
756,"Medial preoptic nucleus, medial part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
757,Ventral tegmental nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
758,"Dentate gyrus crest, granule cell layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
759,"Posterior auditory area, layer 4",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
760,cerebral nuclei related,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
761,"Ventromedial hypothalamic nucleus, anterior part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
762,"propriohypothalamic pathways, dorsal",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
763,Vascular organ of the lamina terminalis,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
764,"Entorhinal area, lateral part, layer 2b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
765,Nucleus x,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
766,Dentate gyrus lateral blade,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
767,"Secondary motor area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
768,cerebrum related,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
769,"Ventromedial hypothalamic nucleus, central part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
770,"propriohypothalamic pathways, lateral",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
771,Pons,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
772,"Anterior cingulate area, ventral part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
773,Hypoglossal nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
774,"Retrosplenial area, lateral agranular part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
775,"Dentate gyrus lateral blade, molecular layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
776,corpus callosum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
777,"Ventromedial hypothalamic nucleus, dorsomedial part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
778,"Primary visual area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
779,"propriohypothalamic pathways, medial",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
780,Posterior amygdalar nucleus,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
781,Nucleus y,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
782,"Dentate gyrus lateral blade, polymorph layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
783,"Agranular insular area, dorsal part, layer 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
784,corticospinal tract,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
785,"Ventromedial hypothalamic nucleus, ventrolateral part",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
786,"Temporal association areas, layer 6b",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
787,"propriohypothalamic pathways, ventral",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
788,Piriform-amygdalar area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
789,Nucleus z,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
790,"Dentate gyrus lateral blade, granule cell layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
791,"Posterior auditory area, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
792,dorsal roots,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
793,"Primary somatosensory area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
794,spinal tract of the trigeminal nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
795,Periaqueductal gray,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
796,Dopaminergic A13 group,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
797,Zona incerta,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
798,facial nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
799,Dentate gyrus medial blade,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
800,"Agranular insular area, ventral part, layer 5",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
801,"Visual areas, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
802,stria medullaris,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
803,Pallidum,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
804,Fields of Forel,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
805,"posteromedial visual area, layer 1",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
806,"Supplemental somatosensory area, layer 2/3",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
807,"Dentate gyrus medial blade, molecular layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
808,glossopharyngeal nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
809,"Pallidum, caudal region",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
810,"Anterior cingulate area, ventral part, 6a",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
811,"Inferior colliculus, central nucleus",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
812,superior cerebellar peduncle decussation,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
813,hypoglossal nerve,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
814,Dorsal peduncular area,0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
815,"Dentate gyrus medial blade, polymorph layer",0,6,-0.10275153668651466,reference,2.4110105580693815,23.46447202463891
